ANCHOR_ID;ANCHOR_TYPE;NAME;ANCHOR_ROLE;ANCHOR_CLASS;FLOOR;ENVIROMENT;AREA_TYPE;VERTICAL;X;Y;POLYGON;WALKABLE;NOTES;STATUS;ACCESS_WHEELCHAIR;ACCESS_STROLLER;ACCESS_LUGGAGE;PRE_SITE_QA;
NODE_PLZ_CROSS_CENTER_F0;NODE;Plaza Cross Center;JUNCTION;PLAZA;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6636;0.5339;;TRUE;Center node of plaza cross;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PARKING_LOT_E;NODE;Outside Parking East;PARKING_OUTDOOR;PARKING;F0;OUTDOOR_OPEN_AIR;PARKING;FALSE;0.6676;0.2139;;TRUE;Outside Parking East;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PARKING_LOT_N;NODE;Outside Parking North;PARKING_OUTDOOR;PARKING;F1;OUTDOOR_OPEN_AIR;PARKING;FALSE;0.3120;0.0699;;TRUE;Outside Parking North;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PARKING_LOT_W;NODE;Outside Parking West;PARKING_OUTDOOR;PARKING;F0;OUTDOOR_OPEN_AIR;PARKING;FALSE;0.4886;0.8429;;TRUE;Outside Parking West;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PARK_RED_ALCAMPO_B1;PARK_RED;Parking Red - Al Campo;PARK_ZONE;PARKING;B1;PARKING_GARAGE;PARKING;FALSE;0.3676;0.3508;;TRUE;Color zone;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PARK_GREEN_LEROY_B1;PARK_GREEN;Parking Green – Leroy Merlin;PARK_ZONE;PARKING;B1;PARKING_GARAGE;PARKING;FALSE;0.4286;0.6558;;TRUE;Color zone ;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PARK_BLUE_DECATHLON_B1;PARK_BLUE;Parking Blue – Decathlon;PARK_ZONE;PARKING;B1;PARKING_GARAGE;PARKING;FALSE;0.6826;0.7668;;TRUE;Color zone under Decathlon;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PARK_PURPLE_FRONT_B1;PARK_PURPLE;Parking Purple – Front;PARK_ZONE;PARKING;B1;PARKING_GARAGE;PARKING;FALSE;0.6866;0.3628;;TRUE;Color zone ;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PHARMACY_MAIN_F0;PHARMACY;Pharmacy;AMENITY;AMENITY;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5276;0.8109;;FALSE;Pharmacy;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PLAY_KIDS_N_F0;PLAY_AREA;Children’s Play Area 3;AMENITY;AMENITY;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.3706;0.1499;;FALSE;Children’s Play Area 3;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PLAY_KIDS_S_F0;PLAY_AREA;Children’s Play Area 1;AMENITY;AMENITY;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6876;0.5409;;FALSE;Children’s Play Area 1;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PLAY_KIDS_S_F1;PLAY_AREA;Children’s Play Area 2;AMENITY;AMENITY;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6240;0.4825;;FALSE;Children’s Play Area 2;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PLZ_E_C_F0;PLAZA;Plaza de Miguel Hernandez;PLAZA;PLAZA;F0;OUTDOOR_OPEN_AIR;PLAZA;FALSE;0.6286;0.2679;;FALSE;Plaza de Miguel Hernandez;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PLZ_FOOD_COURT_N_F1;PLAZA;Food Court – North;PLAZA;PLAZA;F1;OUTDOOR_OPEN_AIR;PLAZA;FALSE;0.6086;0.4819;;FALSE;Food Court – North;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PLZ_FOOD_COURT_S_F1;PLAZA;Food Court – South;PLAZA;PLAZA;F1;OUTDOOR_OPEN_AIR;PLAZA;FALSE;0.7546;0.5899;;FALSE;Food Court – South;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PLZ_MAIN_C_F0;PLAZA;Plaza Mayor;PLAZA;PLAZA;F0;OUTDOOR_OPEN_AIR;PLAZA;FALSE;0.6586;0.5269;;FALSE;Plaza Mayor;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PLZ_MAIN_STAGE;PLAZA;Event Stage;AMENITY;AMENITY;F0;OUTDOOR_OPEN_AIR;PLAZA;FALSE;0.6436;0.5219;;FALSE;Event Stage;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PLZ_N_C_F0;PLAZA;Plaza de la Lonja;PLAZA;PLAZA;F0;OUTDOOR_OPEN_AIR;PLAZA;FALSE;0.3686;0.1679;;FALSE;Plaza de la Lonja;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PLZ_S_C_F0;PLAZA;Plaza De Las Flores;PLAZA;PLAZA;F0;OUTDOOR_OPEN_AIR;PLAZA;FALSE;0.5806;0.7169;;FALSE;Plaza De Las Flores;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
PLZ_W_C_F0;PLAZA;London Square;PLAZA;PLAZA;F0;OUTDOOR_OPEN_AIR;PLAZA;FALSE;0.4566;0.4799;;FALSE;London Square;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
RAMP_B1;RAMP;London Square Ramp;VERTICAL;TRANSPORT;B1;OUTDOOR_OPEN_AIR;MALL;TRUE;0.4456;0.5249;;TRUE;London Square Ramp;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
CAR_WASH_B1;CAR_WASH;Parking Garage Car Wash;CIRCULATION;PARKING;B1;PARKING_GARAGE;PARKING;FALSE;0.4816;0.5548;;TRUE;Parking Garage Car Wash;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
RAMP_F0;RAMP;London Square Ramp;VERTICAL;TRANSPORT;F0;OUTDOOR_OPEN_AIR;MALL;TRUE;0.4386;0.4949;;TRUE;London Square Ramp;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
RAMP1_B1;RAMP;Plaza de la Lonja ;VERTICAL;TRANSPORT;B1;OUTDOOR_OPEN_AIR;MALL;TRUE;0.3746;0.2009;;TRUE;Plaza de la Lonja ;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
RAMP1_F0;RAMP;Plaza de la Lonja ;VERTICAL;TRANSPORT;F0;OUTDOOR_OPEN_AIR;MALL;TRUE;0.3686;0.1699;;TRUE;Plaza de la Lonja ;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
SEATING_MAIN_F0;SEATING;Main seating;AMENITY;SEATING_AREA;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6476;0.4979;;FALSE;Main seating;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
SEATING_PLAY_KIDS_N_F0;SEATING;Kids play seating (North);AMENITY;SEATING_AREA;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.3826;0.1489;;FALSE;Kids play seating (North);PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
SEATING_PLAY_KIDS_S_F0;SEATING;Kids play seating (South);AMENITY;SEATING_AREA;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.7116;0.5819;;FALSE;Kids play seating (South);PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
SEATING_PLAY_KIDS_S_F1;SEATING;Kids play seating (South);AMENITY;SEATING_AREA;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6316;0.4729;;FALSE;Kids play seating (South);PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
SHORTCUT_HM_E_F0;Shortcut H&M;H&M Shortcut – East;SHORTCUT;AMENITY;F0;OUTDOOR_OPEN_AIR;MALL;TRUE;0.6360;0.3850;;TRUE;H&M Shortcut – East;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
SHORTCUT_HM_W_F0;Shortcut H&M;H&M Shortcut – West;SHORTCUT;AMENITY;F0;OUTDOOR_OPEN_AIR;MALL;TRUE;0.4710;0.4140;;TRUE;H&M Shortcut – West;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_100_MONTADITOS;STORE;100 Montaditos;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.7220;0.6535;;FALSE;100 Montaditos;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_ADIDASORIGINALS;STORE;Adidas Originals;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.7400;0.5145;;FALSE;Adidas Originals;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_ALCAMPO_N;STORE;Al Campo;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.3620;0.2490;;FALSE;Al Campo;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_ALCAMPO_S;STORE;Al Campo;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.3850;0.3100;;FALSE;Al Campo;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_ALEHOP;STORE;Ale Hop;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5190;0.1790;;FALSE;Ale Hop;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_ALEJOR;STORE;Alejor;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4360;0.2605;;FALSE;Alejor;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_AVATEL;STORE;Avatel;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4350;0.4485;;FALSE;Avatel;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_BANKCAJARURAL;STORE;Bank Caja Rural;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4890;0.7965;;FALSE;Bank Caja Rural;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_BELROS;STORE;Belros;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.3870;0.2330;;FALSE;Belros;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_BENETTON;STORE;Benetton;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6520;0.3270;;FALSE;Benetton;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_BERSHKA;STORE;Bershka;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6010;0.5435;;FALSE;Bershka;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_BIGGERBETTERBURGER;STORE;Bigger Better Burger;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.7220;0.6535;;FALSE;Bigger Better Burger;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_BIJOUBRIGITTE;STORE;Bijou Brigitte;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6460;0.5835;;FALSE;Bijou Brigitte;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_BLACK;STORE;Black;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5880;0.2855;;FALSE;Black;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_BOMBONBOSS;STORE;BomBon Boss;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4320;0.1865;;FALSE;BomBon Boss;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_BOSTON;STORE;Boston;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4280;0.2865;;FALSE;Boston;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_BOTTICELLI;STORE;Botticelli;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6180;0.6885;;FALSE;Botticelli;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_BOWLING;STORE;Bowling;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.7380;0.6215;;FALSE;Bowling;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_CA;STORE;C&A;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4650;0.3425;;FALSE;C&A;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_CAFEOLE;STORE;Café Ole;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.7050;0.5065;;FALSE;Café Ole;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_CAFETERIAEXPRE3SS;STORE;Cafeteria Expre3ss;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4350;0.4915;;FALSE;Cafeteria Expre3ss;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_CALZEDONIA;STORE;Calzedonia;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6290;0.3300;;FALSE;Calzedonia;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_CASINO;STORE;Casino Mediterraneo;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.9520;0.3920;;FALSE;Casino Mediterraneo;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_CHE;STORE;Che;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.6980;0.4605;;FALSE;Che;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_CLAIRES;STORE;Claire's;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4980;0.4895;;FALSE;Claire's;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_CONFORMA;STORE;Conforma;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.2400;0.0939;;FALSE;Conforma;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_CONFORMA_2;STORE;Conforma;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.2320;0.0850;;FALSE;Conforma;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_CORTEFIEL;STORE;Cortefiel;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5680;0.2210;;FALSE;Cortefiel;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_COSTABLANCAWOHNUNGEN;STORE;Costablanca Wohnungen;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4300;0.4305;;FALSE;Costablanca Wohnungen;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_DAFAVOLA;STORE;Da Favola;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4120;0.3305;;FALSE;Da Favola;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_DECATHLON;STORE;Decathlon;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6180;0.8980;;FALSE;Decathlon;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_DECIMAS;STORE;Decimas;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6450;0.2470;;FALSE;Decimas;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_DEICHMANN;STORE;Deichmann;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4510;0.5055;;FALSE;Deichmann;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_DESIGUAL;STORE;Desigual;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5640;0.2485;;FALSE;Desigual;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_DONDINO;STORE;Don Dino;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.3860;0.0610;;FALSE;Don Dino;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_DRUNI;STORE;Druni;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5980;0.2440;;FALSE;Druni;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_ELKIOSKO;STORE;El Kiosko;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.5910;0.5075;;FALSE;El Kiosko;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_ENCUENTRO;STORE;Encuentro;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.5930;0.3075;;FALSE;Encuentro;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_FASHIONNAILS;STORE;Fashion Nails;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4240;0.3965;;FALSE;Fashion Nails;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_FLYINGTIGER;STORE;Flying Tiger;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5630;0.2465;;FALSE;Flying Tiger;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_FOSTERS;STORE;Foster’s Hollywood;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.6230;0.5745;;FALSE;Foster’s Hollywood;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_GAME;STORE;GAME;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4520;0.3945;;FALSE;GAME;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_GELATERIA;STORE;Gelateria Icecream;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.6966;0.4999;;FALSE;Gelateria Icecream;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_GEOX;STORE;Geox;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5650;0.7725;;FALSE;Geox;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_GOLDRUSH;STORE;Goldrush;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4060;0.3055;;FALSE;Goldrush;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_GOURMETCAFE;STORE;Gourmet Café;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6010;0.7475;;FALSE;Gourmet Café;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_GRABA2;STORE;Graba 2;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6186;0.6719;;FALSE;Graba 2;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_GREENWICH;STORE;Greenwich;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4690;0.1540;;FALSE;Greenwich;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_GUESS_N;STORE;Guess;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4270;0.2645;;FALSE;Guess;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_GUESS_S;STORE;Guess;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5970;0.6735;;FALSE;Guess;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_GUESS_SS;STORE;Guess;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5540;0.7865;;FALSE;Guess;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_HAAGEN_DASZ;STORE;Haagen Dasz;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.3990;0.1715;;FALSE;Haagen Dasz;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_HM_E;STORE;H&M;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6410;0.3850;;FALSE;H&M;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_HM_W;STORE;H&M;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4760;0.4140;;FALSE;H&M;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_ICECREAM;STORE;Icecream;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6400;0.6245;;FALSE;Icecream;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_IKEA;STORE;Ikea;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4440;0.2375;;FALSE;Ikea;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_INFINITYLOVE;STORE;Infinity Love;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5930;0.2715;;FALSE;Infinity Love;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_INSIDE;STORE;Inside;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4790;0.4895;;FALSE;Inside;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_IPANEMA;STORE;Ipanema;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.3620;0.1620;;FALSE;Ipanema;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_JIJONENCA;STORE;Jijonenca Icecream;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6356;0.6329;;FALSE;Jijonenca Icecream;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_KEBABEXPRESS;STORE;Kebab Express;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.6770;0.6525;;FALSE;Kebab Express;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_KIKOMILANO;STORE;KIKO Milano;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6410;0.3645;;FALSE;KIKO Milano;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_KOALABAY;STORE;Koala Bay;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4440;0.1420;;FALSE;Koala Bay;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_LA_TAGLIATELLA;STORE;La Tagliatella;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.7880;0.5245;;FALSE;La Tagliatella;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_LASERESTETIC;STORE;Laser Estetic;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4010;0.2675;;FALSE;Laser Estetic;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_LEFTIES;STORE;Lefties;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5420;0.5095;;FALSE;Lefties;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_LEROY_MERLIN;STORE;Leroy Merlin;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4060;0.7710;;FALSE;Leroy Merlin;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_LEROYMERLIN_PICKUP;STORE;Leroy Merlin;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.2770;0.6810;;FALSE;Leroy Merlin;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_LEVIS;STORE;Levi's;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4390;0.2255;;FALSE;Levi's;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_LIONOFPORCHES;STORE;Lion of Porches;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5660;0.6945;;FALSE;Lion of Porches;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_LIZARRAN;STORE;Lizarran;DESTINATION;POI;F1;INDOOR_ENCLOSED;MALL;FALSE;0.7740;0.5545;;FALSE;Lizarran;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_LOTERIA;STORE;Loteria Nacional;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4266;0.4139;;FALSE;Loteria Nacional;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_LOWCOST;STORE;Lowcost;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5520;0.7445;;FALSE;Lowcost;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_LUXENTER;STORE;Luxenter;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5120;0.4905;;FALSE;Luxenter;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_LUXURYFOOD;STORE;Luxury Food;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6530;0.5915;;FALSE;Luxury Food;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_MANGO;STORE;Mango;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5940;0.2970;;FALSE;Mango;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_MARVIMUNDO;STORE;Marvimundo;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4580;0.3015;;FALSE;Marvimundo;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_MASSIMODUTTI_N;STORE;Massimo Dutti;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6540;0.4715;;FALSE;Massimo Dutti;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_MASSIMODUTTI_S;STORE;Massimo Dutti;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6540;0.4715;;FALSE;Massimo Dutti;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_MAXCOLCHON;STORE;Maxcolchon;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5520;0.7445;;FALSE;Maxcolchon;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_MAXIMA;STORE;Maxima;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4860;0.1630;;FALSE;Maxima;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_MAYKA_N;STORE;Mayka;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.5210;0.2245;;FALSE;Mayka;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_MAYKA_S;STORE;Mayka;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6170;0.5245;;FALSE;Mayka;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_ME;STORE;ME;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.4690;0.4065;;FALSE;ME;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_MEDIAMARKT;STORE;MediaMarkt;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.7470;0.5180;;FALSE;MediaMarkt;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
STORE_MISAKO;STORE;Misako;DESTINATION;POI;F0;INDOOR_ENCLOSED;MALL;FALSE;0.6340;0.2330;;FALSE;Misako;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
