FROM;TO;MODE;BIDIRECTIONAL;WHEELCHAIR;STROLLER;LUGGAGE;CREATED;STATUS
STORE_MAXCOLCHON;COR_PLZ_S_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MAXIMA;COR_MAIN_E1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MAYKA_N;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MAYKA_S;COR_PLZ_STAGE_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_ME;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MEDIAMARKT;COR_PLZ_MAIN_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MEDIAMARKT;NODE_DOOR_MEDIAMARKT;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_MISAKO;COR_MAIN_E2_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MISTERMINT;COR_PLZ_N_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MR_PEOPLE;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MUERDELAPASTA;COR_PLZ_FC_N_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MYTAPA;COR_PLZ_FC_S_E_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_NAILS;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_NATURAGIFTSHOP;COR_PLZ_MAIN_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_OYSHO;COR_PLZ_CROSS_NS_N_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_OYSHO;NODE_DOOR_OYSHO;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_PACOMARTINEZ;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_PALPELO_E;COR_PLZ_N_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_PALPELO_W;COR_PLZ_N_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_PANDORA;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_PANDORA;NODE_DOOR_PANDORA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_PASGAR;COR_PLZ_STAGE_N_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_PEPEJEANS;COR_PLZ_S_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_PEWTER;COR_MAIN_N_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_PHARMACY;COR_MAIN_W_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_POLINESIA;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_POPEYES;COR_PLZ_FC_S_N_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_PRIMARK;COR_PLZ_N_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_PRIMARK;NODE_DOOR_PRIMARK;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_PRIMOR;COR_PLZ_N_N_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_PULLBEAR;COR_PLZ_MAIN_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_PULLBEAR;NODE_DOOR_PULLBEAR;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_PUNTROMA;COR_PLZ_W_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_RESTAURANTCASACARMEN;COR_PLZ_FC_N_N_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_RITUALS;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_RITUALS;NODE_DOOR_RITUALS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_ROBERTOMARTIN;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_RXS;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_SANTOSOCHOA;COR_MAIN_E_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_SAXO;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_SCOTTA;COR_MAIN_W1_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_SMOOY;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_SOLOOPTICAL_E;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_SOLOOPTICAL_W;COR_PLZ_W_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_SPRINGFIELD;COR_MAIN_N_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_STRADIVARIUS;COR_PLZ_STAGE_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_STRADIVARIUS;NODE_DOOR_STRADIVARIUS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_SUPERDRY;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_SUPERDRY;NODE_DOOR_SUPERDRY;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_SWAROVSKI;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_TACOBELL;COR_PLZ_FC_N_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_TEASHOP;COR_MAIN_W1_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_TERRASSA;COR_PLZ_MAIN_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_THEBODYSHOP;COR_MAIN_W1_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_THEFITZGERALD;COR_PLZ_FC_N_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_THENORTHFACE;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_TIENDANIMAL;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_TIMEROAD;COR_MAIN_N_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_TOUS;COR_PLZ_S_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_TRAMAS;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_ULANKA;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_UNKNOWN_MAYKA_FLYING;NODE_DOOR_UNKNOWN_MAYKA_FLYING;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_UNKNOWN_SUNGLASSES_SMOOY;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_UNKNOWN_SUNGLASSES_SMOOY;NODE_DOOR_UNKNOWN_SUNGLASSES_SMOOY;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_VANS;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_WOKCENTER;COR_PLZ_FC_S_N_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_WOMENSECRET;COR_MAIN_N_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_YVESROCHER;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_ZARA;COR_MAIN_E_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_ZARA;NODE_DOOR_ZARA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_ZARAHOME;COR_MAIN_E_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_ZARAHOME;NODE_DOOR_ZARAHOME;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STR_C_F0;STR_C_F1;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:24;OK
STR_C_F1;STR_C_F0;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:24;OK
STR_C_MAIN_B1;NODE_PARKING_GARAGE_LVL_B1;STAIRS;FALSE;FALSE;FALSE;TRUE;06/02/2026 14:12;OK
STR_C_MAIN_B1;STR_C_MAIN_F0;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:26;OK
STR_C_MAIN_F0;STR_C_MAIN_B1;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:26;OK
STR_C_MAIN_OUTSIDE_N_B1;NODE_PARKING_GARAGE_LVL_B1;STAIRS;FALSE;FALSE;FALSE;TRUE;06/02/2026 14:12;OK
STR_C_MAIN_OUTSIDE_N_B1;STR_C_MAIN_OUTSIDE_N_F0;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:28;OK
STR_C_MAIN_OUTSIDE_N_F0;STR_C_MAIN_OUTSIDE_N_B1;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:28;OK
STR_C_MAIN_OUTSIDE_S_B1;NODE_PARKING_GARAGE_LVL_B1;STAIRS;FALSE;FALSE;FALSE;TRUE;06/02/2026 14:12;OK
STR_C_MAIN_OUTSIDE_S_B1;STR_C_MAIN_OUTSIDE_S_F0;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:29;OK
STR_C_MAIN_OUTSIDE_S_F0;STR_C_MAIN_OUTSIDE_S_B1;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:29;OK
STR_N_B1;NODE_PARKING_GARAGE_LVL_B1;STAIRS;FALSE;FALSE;FALSE;TRUE;06/02/2026 14:12;OK
STR_N_B1;STR_N_F0;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:31;OK
STR_N_EXIT_F0;STR_N_EXIT_F1;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:31;OK
STR_N_EXIT_F1;ENT_N_MAIN;STAIRS;FALSE;FALSE;FALSE;TRUE;06/02/2026 13:29;OK
STR_N_EXIT_F1;STR_N_EXIT_F0;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:31;OK
STR_N_F0;STR_N_B1;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:31;OK
STR_W_B1;NODE_PARKING_GARAGE_LVL_B1;STAIRS;FALSE;FALSE;FALSE;TRUE;06/02/2026 14:12;OK
STR_W_B1;STR_W_F0;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:33;OK
STR_W_F0;STR_W_B1;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 12:33;OK
STR_W_OUTSIDE_B1;NODE_PARKING_GARAGE_LVL_B1;STAIRS;FALSE;FALSE;FALSE;TRUE;06/02/2026 14:12;OK
STR_W_OUTSIDE_B1;STR_W_OUTSIDE_F0;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 13:15;OK
STR_W_OUTSIDE_F0;COR_EXT_W_S;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 13:19;OK
STR_W_OUTSIDE_F0;ELV_W_F0;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 13:19;OK
STR_W_OUTSIDE_F0;NODE_EXT_W_ENTRANCE;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 13:19;OK
STR_W_OUTSIDE_F0;STR_W_OUTSIDE_B1;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 13:15;OK
STR_WEST1_OUTSIDE_B1;ELV_W1_B1;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 13:20;OK
STR_WEST1_OUTSIDE_B1;NODE_PARKING_GARAGE_LVL_B1;STAIRS;FALSE;FALSE;FALSE;TRUE;06/02/2026 14:12;OK
STR_WEST1_OUTSIDE_B1;STR_WEST1_OUTSIDE_F0;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 13:20;OK
STR_WEST1_OUTSIDE_F0;ELV_W1_F0;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 13:21;OK
STR_WEST1_OUTSIDE_F0;NODE_EXT_W_ENTRANCE;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 13:21;OK
STR_WEST1_OUTSIDE_F0;STR_WEST1_OUTSIDE_B1;STAIRS;TRUE;FALSE;FALSE;TRUE;09/02/2026 13:20;OK
TAXI_PICKUP_1;BUS_STOP_1;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 13:22;OK
TAXI_PICKUP_1;COR_EXT_MAIN_ENTRANCE_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
TAXI_PICKUP_1;COR_EXT_N_MAIN_E;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 13:22;OK
TAXI_PICKUP_1;NODE_EXT_MAIN_ENTRANCE;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:05;OK
